#time  flux    error
54995.7974396     0.92585958332     3.5e-05
54995.817874     0.890174213366     3.5e-05
54995.8383084     0.854858312237     3.4e-05
54995.8587427     0.82640071611     3.4e-05
54995.879177     0.808275137927     3.4e-05
54995.8996115     0.803335208098     3.4e-05
54995.9200459     0.813994233167     3.4e-05
54995.9404802     0.836519550803     3.4e-05
54995.9609145     0.868077627041     3.4e-05
54995.981349     0.903701490958     3.5e-05
54996.0017833     0.938620472684     3.5e-05
54996.0222177     0.966815958305     3.5e-05
54996.0426522     0.982148352788     3.5e-05
54996.0630865     0.984400042111     3.5e-05
54996.0835208     0.986221420623     3.5e-05
54996.1039552     0.987184263054     3.6e-05
54996.1243897     0.988719021736     3.6e-05
54996.144824     0.990512189728     3.6e-05
54996.1652583     0.992307764168     3.6e-05
54996.1856928     0.993443657181     3.6e-05
54996.2061271     0.995456902048     3.6e-05
54996.2265615     0.997384231582     3.6e-05
54996.2469959     0.999016588788     3.7e-05
54996.2674302     1.00127067392     3.7e-05
54996.2878646     1.00256258176     3.7e-05
54996.308299     1.00422478618     3.7e-05
54996.3287335     1.00625378457     3.7e-05
54996.3491677     1.00724366185     3.7e-05
54996.3696021     1.008964542     3.7e-05
54996.3900364     1.01008005864     3.8e-05
54996.4104709     1.01086026788     3.8e-05
54996.4309053     1.01235487126     3.8e-05
54996.4513395     1.01222339032     3.7e-05
54996.471774     1.01315774439     3.7e-05
54996.4922084     1.01336746184     3.7e-05
54996.5126427     1.01321044241     3.7e-05
54996.533077     1.01339995068     3.7e-05
54996.5535115     1.01276510193     3.7e-05
54996.5739459     1.01249746559     3.7e-05
54996.5943802     1.01130807732     3.7e-05
54996.6148145     1.01026953498     3.7e-05
54996.635249     1.00885865477     3.7e-05
54996.6556833     1.00720025692     3.7e-05
54996.6761177     1.00616617551     3.7e-05
54996.6965521     1.00404243477     3.7e-05
54996.7169864     1.00304165852     3.7e-05
54996.7374208     1.00109839358     3.7e-05
54996.7578551     0.998928173509     3.7e-05
54996.7782895     0.997863829594     3.7e-05
54996.7987239     0.994511269672     3.7e-05
54996.8191583     0.994015650814     3.7e-05
54996.8395927     0.991840432751     3.7e-05
54996.860027     0.989980741637     3.7e-05
54996.8804614     0.988445787921     3.7e-05
54996.9008956     0.987846965192     3.7e-05
54996.9213301     0.985114582772     3.7e-05
54996.9417645     0.980085881471     3.7e-05
54996.9621989     0.960698279536     3.7e-05
54996.9826332     0.933268450528     3.7e-05
54997.0030676     0.902438045095     3.7e-05
54997.023502     0.870452455612     3.7e-05
54997.0439362     0.845740696848     3.7e-05
54997.0643707     0.827268509077     3.7e-05
54997.0848051     0.823761399167     3.7e-05
54997.1052395     0.832252177176     3.7e-05
54997.1256737     0.852593724839     3.7e-05
54997.1461082     0.880401964943     3.7e-05
54997.1665425     0.911864810135     3.7e-05
54997.1869768     0.943011810795     3.7e-05
54997.2074113     0.968318214524     3.7e-05
54997.2482799     0.985277094719     3.7e-05
54997.2687143     0.988167010466     3.7e-05
54997.2891487     0.988046120611     3.7e-05
54997.309583     0.9894443372     3.7e-05
54997.3300174     0.991193876048     3.7e-05
54997.3504519     0.992259887143     3.7e-05
54997.3708862     0.993928249355     3.7e-05
54997.3913205     0.99513274163     3.7e-05
54997.4117549     0.997306255339     3.7e-05
54997.4321892     0.997589012886     3.7e-05
54997.4526236     0.999190054974     3.7e-05
54997.473058     1.00129374791     3.7e-05
54997.4934924     1.00154050543     3.7e-05
54997.5139267     1.00359664319     3.7e-05
54997.534361     1.00448683491     3.7e-05
54997.5547954     1.00543324208     3.7e-05
54997.5752298     1.00659514591     3.7e-05
54997.5956642     1.00750422038     3.7e-05
54997.6160985     1.00755260353     3.7e-05
54997.6365328     1.00916278707     3.7e-05
54997.6569672     1.00899114182     3.7e-05
54997.6774016     1.00922647388     3.7e-05
54997.697836     1.01017914506     3.7e-05
54997.7182703     1.0094863446     3.7e-05
54997.7387047     1.00987874948     3.7e-05
54997.7591391     1.00963826227     3.7e-05
54997.7795733     1.00936530457     3.7e-05
54997.8000078     1.00894424204     3.7e-05
54997.8204421     1.00836111739     3.7e-05
54997.8408764     1.00731284363     3.7e-05
54997.8613109     1.00719300867     3.7e-05
54997.8817452     1.00538638316     3.7e-05
54997.9021795     1.00540343649     3.7e-05
54997.9226139     1.00362991715     3.7e-05
54997.9430483     1.00268664031     3.7e-05
54997.9634826     1.00147290797     3.7e-05
54997.9839169     0.999580887557     3.7e-05
55002.7655352     1.01250266686     3.8e-05
55002.7859696     1.01180039485     3.8e-05
55002.8064038     1.01141252729     3.8e-05
55002.8268382     1.00958638118     3.8e-05
55002.8472724     1.00967557361     3.8e-05
55002.8677068     1.00786138548     3.8e-05
55002.888141     1.00712797207     3.8e-05
55002.9085753     1.00532024395     3.8e-05
55002.9290097     1.00415811675     3.8e-05
55002.9494439     1.00256824557     3.8e-05
55002.9698782     1.00128692347     3.8e-05
55002.9903126     0.999768073508     3.8e-05
55003.010747     0.99826068076     3.8e-05
55003.0311812     0.997349807     3.8e-05
55003.0516155     0.994977490622     3.8e-05
55003.0720498     0.994545393192     3.8e-05
55003.0924841     0.992544174217     3.8e-05
55003.1129184     0.991309777709     3.8e-05
55003.1333528     0.990549965916     3.8e-05
55003.1537871     0.98818007904     3.8e-05
55003.1946556     0.950408561965     3.8e-05
55003.2150899     0.917492363521     3.8e-05
55003.2355242     0.880374110203     3.8e-05
55003.2559585     0.847689085916     3.8e-05
55003.2763929     0.82125430625     3.8e-05
55003.2968271     0.807840546477     3.8e-05
55003.3172614     0.808556184253     3.8e-05
55003.3376957     0.822962772208     3.8e-05
55003.35813     0.849455310781     3.8e-05
55003.3785643     0.882931700014     3.8e-05
55003.3989986     0.918366202932     3.8e-05
55003.419433     0.952008338196     3.8e-05
55003.4398672     0.97704370315     3.8e-05
55003.4603015     0.986372436523     3.8e-05
55003.4807357     0.988138556439     3.8e-05
55003.5011701     0.98936892122     3.8e-05
55003.5216044     0.990355530779     3.8e-05
55003.5420386     0.992093067643     3.8e-05
55003.562473     0.993757613049     3.8e-05
55003.5829073     0.994949752521     3.8e-05
55003.6033416     0.997426212882     3.8e-05
55003.6237758     0.998654898892     3.8e-05
55003.6442102     1.00045691778     3.8e-05
55003.6646445     1.0029744842     3.8e-05
55003.6850787     1.0038730036     3.8e-05
55003.7055131     1.00628330509     3.8e-05
55003.7259474     1.00747334156     3.8e-05
55003.7463816     1.00929640602     3.8e-05
55003.766816     1.01076662174     3.8e-05
55003.7872503     1.01165894956     3.8e-05
55003.8076845     1.01331881379     3.8e-05
55003.8281188     1.0140735463     3.8e-05
55003.8485532     1.01498976151     3.8e-05
55003.8689874     1.0156592004     3.8e-05
55003.8894217     1.01604267407     3.8e-05
55003.9098561     1.015800464     3.8e-05
55003.9302903     1.01631372068     3.8e-05
55003.9507245     1.01566445755     3.8e-05
55003.9711588     1.01512555597     3.8e-05
55003.9915932     1.01512881047     3.8e-05
55004.0120274     1.01261307936     3.8e-05
55004.0324617     1.01303985323     3.8e-05
55004.0528961     1.01136707556     3.8e-05
55004.0733303     1.00914014361     3.8e-05
55004.0937646     1.00875145717     3.8e-05
55004.1141989     1.00618147673     3.8e-05
55004.1346332     1.00453918346     3.7e-05
55004.1550675     1.00302389975     3.7e-05
55004.1755018     1.00109393451     3.7e-05
55004.1959361     0.999007634512     3.7e-05
55004.2163704     0.998301683841     3.7e-05
55004.2368046     0.99531163062     3.7e-05
55004.2572388     0.994251895241     3.7e-05
55004.2776732     0.992598899562     3.7e-05
55004.2981075     0.990875586734     3.6e-05
55004.3185417     0.989276791297     3.6e-05
55004.3389761     0.988398458464     3.6e-05
55004.3594104     0.978243245425     3.6e-05
55004.3798447     0.954964859212     3.6e-05
55004.4002789     0.925868546984     3.6e-05
55004.4207133     0.894587805931     3.6e-05
55004.4411476     0.864777284703     3.6e-05
55004.4615817     0.8410540206     3.5e-05
55004.4820161     0.827584631331     3.5e-05
55004.5024504     0.82778268908     3.5e-05
55004.5228846     0.841279756323     3.6e-05
55004.5433189     0.863195338983     3.6e-05
55004.5637533     0.893836106284     3.6e-05
55004.5841875     0.925802074295     3.6e-05
55004.6046217     0.955327528185     3.6e-05
55004.6250561     0.977692924957     3.6e-05
55004.6454903     0.987782014543     3.6e-05
55004.6659246     0.989407268347     3.6e-05
55004.6863589     0.99023276972     3.7e-05
55004.7067933     0.991292523151     3.7e-05
55004.7272275     0.993656670501     3.7e-05
55004.7476617     0.994043176834     3.7e-05
55004.7680961     0.996261281193     3.7e-05
55004.7885303     0.997065902839     3.7e-05
55004.8089646     0.998728138459     3.7e-05
55004.8293988     1.00020964264     3.7e-05
55004.8498332     1.00164971851     3.8e-05
55004.8702675     1.00303071881     3.8e-05
55004.8907017     1.00413867203     3.8e-05
55004.911136     1.0059606365     3.8e-05
55004.9315703     1.00686096741     3.8e-05
55004.9520046     1.00783624538     3.8e-05
55004.9724388     1.0091584434     3.8e-05
55004.9928731     1.00943517656     3.8e-05
55005.0133074     1.01135545541     3.8e-05
55005.0337416     1.01084045236     3.8e-05
55005.054176     1.0122179217     3.8e-05
55005.0746103     1.01184183688     3.8e-05
55005.0950445     1.0134866426     3.8e-05
55005.1154787     1.01232890604     3.8e-05
55005.1359131     1.01290138331     3.8e-05
55005.1563474     1.01328497987     3.8e-05
55005.1767816     1.01235836649     3.8e-05
55005.197216     1.01244856     3.8e-05
55005.2176502     1.01242740069     3.8e-05
55005.2380844     1.01099483915     3.8e-05
55005.2585187     1.0108415327     3.8e-05
55005.2789531     1.0097769192     3.8e-05
55005.2993873     1.00861752486     3.8e-05
55005.3198215     1.00800379489     3.8e-05
55005.3402559     1.00623147257     3.8e-05
55005.3606901     1.00531578819     3.8e-05
55005.3811244     1.00421945752     3.8e-05
55005.4015587     1.00272685037     3.8e-05
55005.4219929     1.00158499789     3.8e-05
55005.4424272     0.999838034902     3.8e-05
55005.4628615     0.998876143289     3.8e-05
55005.4832959     0.997067747193     3.8e-05
55005.50373     0.995488109184     3.8e-05
55005.5241643     0.994526655123     3.8e-05
55005.5445985     0.992664418021     3.8e-05
55005.5650329     0.991407570733     3.8e-05
55005.5854671     0.990274315993     3.8e-05
55005.6059013     0.988975950586     3.8e-05
55005.6263357     0.986851606124     3.8e-05
55005.64677     0.974148092514     3.8e-05
55005.6672042     0.946579863743     3.8e-05
55005.6876384     0.911756292686     3.8e-05
55005.7080728     0.876268938018     3.8e-05
55005.7285071     0.842977043413     3.8e-05
55005.7489412     0.818502762799     3.8e-05
55005.7693756     0.806676722311     3.8e-05
55005.7898099     0.807881958542     3.8e-05
55005.8102441     0.824918946006     3.8e-05
55005.8306783     0.851688010451     3.8e-05
55005.8511127     0.885531201802     3.8e-05
55005.8715469     0.922439161048     3.8e-05
55005.8919811     0.953826470966     3.8e-05
55005.9124155     0.978356394433     3.8e-05
55005.9328497     0.985860297131     3.8e-05
55005.953284     0.987320679375     3.8e-05
55005.9737182     0.988442610166     3.8e-05
55005.9941526     0.989807829135     3.8e-05
55006.0145868     0.991681974851     3.8e-05
55006.035021     0.993042638077     3.8e-05
55006.0554554     0.994682564159     3.8e-05
55006.0758896     0.996264979793     3.8e-05
55006.0963238     0.997993394166     3.8e-05
55006.1167581     1.00003122431     3.8e-05
55006.1371924     1.00163484152     3.8e-05
55006.1780609     1.00524901266     3.8e-05
55006.1984952     1.0070955255     3.8e-05
55006.2189294     1.00839259458     3.8e-05
55006.2393637     1.00985648649     3.8e-05
55006.2597979     1.0113965093     3.8e-05
55006.2802322     1.01173049221     3.8e-05
55006.3006665     1.01379323937     3.8e-05
55006.3211007     1.01399767338     3.8e-05
55006.341535     1.01501562918     3.8e-05
55006.3619693     1.01493776671     3.8e-05
55006.3824035     1.01478903108     3.8e-05
55006.4028377     1.01541030225     3.8e-05
55006.4232721     1.0141574084     3.8e-05
55006.4437063     1.01494933613     3.8e-05
55006.4641406     1.01342701684     3.8e-05
55006.4845749     1.01262879353     3.8e-05
55006.5050092     1.01162766918     3.8e-05
55006.5254433     1.00978108227     3.8e-05
55006.5458776     1.00903290907     3.8e-05
55006.566312     1.0070780071     3.8e-05
55006.5867461     1.00578761126     3.8e-05
55006.6071804     1.00379751613     3.7e-05
55006.6276148     1.00229030419     3.7e-05
55006.6480489     0.999991002321     3.7e-05
55006.6684832     0.998839264617     3.7e-05
55006.6889174     0.996543323027     3.7e-05
55006.7093517     0.995012623686     3.7e-05
55006.729786     0.993458146531     3.7e-05
55006.7502202     0.991046391184     3.7e-05
55006.7706546     0.990714334752     3.6e-05
55006.7910887     0.988455450833     3.6e-05
55006.811523     0.986586399715     3.6e-05
55006.8319572     0.975117896629     3.6e-05
55006.8523915     0.952407384578     3.6e-05
55006.8728258     0.921137572998     3.6e-05
55006.8932599     0.890104979155     3.6e-05
55006.9136943     0.861442615961     3.6e-05
55006.9341286     0.837399008052     3.5e-05
55006.9545628     0.82675842056     3.6e-05
55006.974997     0.828406902249     3.6e-05
55006.9954313     0.842446036291     3.6e-05
55007.0158656     0.865649646297     3.6e-05
55007.0362998     0.896294011463     3.6e-05
55007.0567341     0.928693313265     3.6e-05
55007.0771684     0.956917528191     3.6e-05
55007.0976025     0.978855009748     3.6e-05
55007.1180368     0.986143949226     3.7e-05
55007.1384711     0.988774062866     3.7e-05
55007.1589053     0.98941648803     3.7e-05
55007.1793396     0.991475299754     3.7e-05
55007.1997739     0.991962079671     3.7e-05
55007.2202082     0.993991137044     3.7e-05
55007.2406423     0.995506897962     3.7e-05
55007.2610766     0.996273433557     3.7e-05
55007.2815109     0.998090762889     3.8e-05
55007.3019451     0.999863855933     3.8e-05
55007.3223794     1.00050112359     3.8e-05
55007.3428137     1.00244274259     3.8e-05
55007.3632479     1.00389737996     3.8e-05
55007.3836821     1.00465392707     3.8e-05
55007.4041164     1.00621892035     3.8e-05
55007.4245506     1.00711136558     3.8e-05
55007.4449849     1.00839687337     3.8e-05
55007.4654191     1.00846464451     3.8e-05
55007.4858534     1.00995637883     3.8e-05
55007.5062877     1.01085321507     3.8e-05
55007.5267219     1.01105163593     3.8e-05
55007.5471561     1.01182272981     3.8e-05
55007.5675904     1.01205444497     3.8e-05
55007.5880246     1.01211212682     3.8e-05
55007.6084589     1.01197037468     3.8e-05
55007.6288931     1.01270899328     3.8e-05
55007.6493274     1.01145839778     3.8e-05
55007.6697616     1.01215036864     3.8e-05
55007.6901959     1.01083515611     3.8e-05
