wavelength,throughput
596.25,0.713506035
596.5,0.71325447
596.75,0.713002904
597.0,0.712751339
597.25,0.712714758
597.5,0.712678177
597.75,0.712641596
598.0,0.712605015
598.25,0.712454785
598.5,0.712304555
598.75,0.712154325
599.0,0.712004095
599.25,0.711998092
599.5,0.711992088
599.75,0.711986084
600.0,0.71198008
600.25,0.712304842
600.5,0.712629604
600.75,0.712954366
601.0,0.713279128
601.25,0.713016622
601.5,0.712754115
601.75,0.712491608
602.0,0.712229102
602.25,0.71217796
602.5,0.712126819
602.75,0.712075677
603.0,0.712024536
603.25,0.712104382
603.5,0.712184227
603.75,0.712264073
604.0,0.712343919
604.25,0.712167694
604.5,0.711991468
604.75,0.711815243
605.0,0.711639018
605.25,0.71162434
605.5,0.711609662
605.75,0.711594984
606.0,0.711580306
606.25,0.711450664
606.5,0.711321022
606.75,0.71119138
607.0,0.711061737
607.25,0.711142079
607.5,0.71122242
607.75,0.711302762
608.0,0.711383104
608.25,0.711413059
608.5,0.711443015
608.75,0.711472971
609.0,0.711502927
609.25,0.711421009
609.5,0.711339092
609.75,0.711257175
610.0,0.711175258
610.25,0.711279201
610.5,0.711383145
610.75,0.711487088
611.0,0.711591031
611.25,0.711395941
611.5,0.711200851
611.75,0.711005761
612.0,0.710810672
612.25,0.710825576
612.5,0.71084048
612.75,0.710855384
613.0,0.710870288
613.25,0.710814297
613.5,0.710758306
613.75,0.710702315
614.0,0.710646325
614.25,0.710671448
614.5,0.710696571
614.75,0.710721694
615.0,0.710746818
615.25,0.710705604
615.5,0.71066439
615.75,0.710623175
616.0,0.710581961
616.25,0.710450374
616.5,0.710318787
616.75,0.7101872
617.0,0.710055613
617.25,0.70978294
617.5,0.709510268
617.75,0.709237595
618.0,0.708964922
618.25,0.708992377
618.5,0.709019832
618.75,0.709047288
619.0,0.709074743
619.25,0.709101791
619.5,0.709128838
619.75,0.709155886
620.0,0.709182934
620.25,0.709114489
620.5,0.709046045
620.75,0.7089776
621.0,0.708909156
621.25,0.709019815
621.5,0.709130474
621.75,0.709241132
622.0,0.709351791
622.25,0.709072613
622.5,0.708793435
622.75,0.708514257
623.0,0.708235079
623.25,0.707931535
623.5,0.70762799
623.75,0.707324446
624.0,0.707020901
624.25,0.706982112
624.5,0.706943324
624.75,0.706904535
625.0,0.706865746
625.25,0.706791348
625.5,0.706716949
625.75,0.706642551
626.0,0.706568152
626.25,0.706571076
626.5,0.706573999
626.75,0.706576922
627.0,0.706579845
627.25,0.706446429
627.5,0.706313014
627.75,0.706179598
628.0,0.706046182
628.25,0.70601912
628.5,0.705992059
628.75,0.705964997
629.0,0.705937935
629.25,0.705748665
629.5,0.705559396
629.75,0.705370126
630.0,0.705180856
630.25,0.705173329
630.5,0.705165802
630.75,0.705158275
631.0,0.705150748
631.25,0.705237994
631.5,0.705325239
631.75,0.705412485
632.0,0.705499731
632.25,0.70531903
632.5,0.70513833
632.75,0.704957629
633.0,0.704776929
633.25,0.704661308
633.5,0.704545688
633.75,0.704430068
634.0,0.704314447
634.25,0.704107292
634.5,0.703900136
634.75,0.70369298
635.0,0.703485825
635.25,0.703535281
635.5,0.703584737
635.75,0.703634193
636.0,0.703683649
636.25,0.703571655
636.5,0.703459661
636.75,0.703347667
637.0,0.703235673
637.25,0.703259379
637.5,0.703283084
637.75,0.70330679
638.0,0.703330495
638.25,0.703043416
638.5,0.702756338
638.75,0.702469259
639.0,0.702182181
639.25,0.702010925
639.5,0.701839669
639.75,0.701668413
640.0,0.701497157
640.25,0.701365371
640.5,0.701233586
640.75,0.7011018
641.0,0.700970014
641.25,0.70098017
641.5,0.700990325
641.75,0.70100048
642.0,0.701010635
642.25,0.700948729
642.5,0.700886823
642.75,0.700824917
643.0,0.700763011
643.25,0.700595865
643.5,0.70042872
643.75,0.700261575
644.0,0.700094429
644.25,0.699844316
644.5,0.699594203
644.75,0.69934409
645.0,0.699093977
645.25,0.698985079
645.5,0.698876181
645.75,0.698767283
646.0,0.698658385
646.25,0.698787909
646.5,0.698917433
646.75,0.699046957
647.0,0.699176481
647.25,0.699000563
647.5,0.698824645
647.75,0.698648727
648.0,0.698472808
648.25,0.698173714
648.5,0.69787462
648.75,0.697575525
649.0,0.697276431
649.25,0.697258145
649.5,0.697239859
649.75,0.697221573
650.0,0.697203287
650.25,0.697125513
650.5,0.69704774
650.75,0.696969966
651.0,0.696892192
651.25,0.696760116
651.5,0.69662804
651.75,0.696495964
652.0,0.696363888
652.25,0.696275865
652.5,0.696187842
652.75,0.69609982
653.0,0.696011797
653.25,0.695832163
653.5,0.695652528
653.75,0.695472893
654.0,0.695293259
654.25,0.695055968
