wavelength,throughput
644.25,0.610432315
644.5,0.609755902
644.75,0.609067862
645.0,0.608366349
645.25,0.608703711
645.5,0.60902336
645.75,0.609322478
646.0,0.609597877
646.25,0.611412311
646.5,0.613194735
646.75,0.61494036
647.0,0.61664383
647.25,0.615989872
647.5,0.615283579
647.75,0.6145183
648.0,0.613686751
648.25,0.611947438
648.5,0.610127119
648.75,0.608216861
649.0,0.606207077
649.25,0.606088188
649.5,0.605841315
649.75,0.605453595
650.0,0.604911394
650.25,0.603791203
650.5,0.60248945
650.75,0.600990798
651.0,0.599279367
651.25,0.597010117
651.5,0.594497923
651.75,0.591726242
652.0,0.588678431
652.25,0.585665602
652.5,0.582339417
652.75,0.578683272
653.0,0.574681053
653.25,0.569731462
653.5,0.564416388
653.75,0.558723486
654.0,0.552641718
654.25,0.545833299
654.5,0.538626701
654.75,0.531016671
655.0,0.523000001
655.25,0.515446384
655.5,0.507458039
655.75,0.499036587
656.0,0.490186215
656.25,0.480320891
656.5,0.470067862
656.75,0.459440856
657.0,0.448456277
657.25,0.438231469
657.5,0.427632142
657.75,0.416680056
658.0,0.405399542
658.25,0.392652273
658.5,0.37970716
658.75,0.366596959
659.0,0.353355855
659.25,0.34104947
659.5,0.328604339
659.75,0.316056816
660.0,0.303443961
660.25,0.290098861
660.5,0.276827434
660.75,0.263666232
661.0,0.250650904
661.25,0.237996419
661.5,0.225536206
661.75,0.213302071
662.0,0.201323959
662.25,0.189303509
662.5,0.177631992
662.75,0.166330825
663.0,0.155418743
663.25,0.145253951
663.5,0.135460594
663.75,0.126051934
664.0,0.11703855
664.25,0.108452722
664.5,0.100271676
664.75,0.0924984909
665.0,0.0851338178
665.25,0.078223177
665.5,0.071707557
665.75,0.0655818806
666.0,0.0598392087
666.25,0.0544390786
666.5,0.0494091506
666.75,0.0447373218
667.0,0.0404103896
667.25,0.0363659634
667.5,0.0326473522
667.75,0.0292379398
668.0,0.0261208225
668.25,0.0232637419
668.5,0.0206682949
668.75,0.0183171558
669.0,0.0161933203
669.25,0.0142804123
669.5,0.0125621236
669.75,0.0110229973
670.0,0.00964823243
670.25,0.00844626872
670.5,0.00737542392
670.75,0.00642409621
671.0,0.00558133915
671.25,0.004821652
671.5,0.00415483495
671.75,0.00357118209
672.0,0.00306175919
